
[1741610352.55] Local Path:
1.46801793575, -1.33690202236
1.46071648598, -1.31299197674
1.45305347443, -1.28919541836
1.44503057003, -1.26551771164
1.43664979935, -1.24196434021
1.42791295052, -1.21854066849
1.41882205009, -1.1952521801
1.40937924385, -1.17210412025
1.39958655834, -1.14910185337
1.38944637775, -1.12625062466
1.37896108627, -1.10355579853
1.36813294888, -1.08102250099
1.35696446896, -1.05865585804
1.34545826912, -1.03646111488
1.33361697197, -1.01444327831
1.32144331932, -0.992607474327
1.30894005299, -0.970958709717
1.2961101532, -0.949501931667
1.28295648098, -0.928242087364
1.26948201656, -0.907184064388
1.2556899786, -0.886332690716
1.24158346653, -0.865692794323
1.22716569901, -0.845269083977
1.21244001389, -0.825066208839
1.19740986824, -0.805088877678

[1741610352.65] Local Path:
1.46791172028, -1.33728396893
1.4606102705, -1.3133739233
1.45294725895, -1.28957736492
1.44492435455, -1.2658996582
1.43654358387, -1.24234628677
1.42780673504, -1.21892261505
1.41871583462, -1.19563412666
1.40927302837, -1.17248606682
1.39948034286, -1.14948379993
1.38934016228, -1.12663257122
1.3788548708, -1.10393774509
1.3680267334, -1.08140444756
1.35685825348, -1.0590378046
1.34535205364, -1.03684306145
1.33351075649, -1.01482522488
1.32133710384, -0.992989420891
1.30883383751, -0.971340656281
1.29600393772, -0.949883878231
1.2828502655, -0.928624033928
1.26937580109, -0.907566010952
1.25558376312, -0.88671463728
1.24147725105, -0.866074740887
1.22705948353, -0.84565103054
1.21233379841, -0.825448155403
1.19730365276, -0.805470824242

[1741610352.75] Local Path:
1.46791172028, -1.33728396893
1.4606102705, -1.3133739233
1.45294725895, -1.28957736492
1.44492435455, -1.2658996582
1.43654358387, -1.24234628677
1.42780673504, -1.21892261505
1.41871583462, -1.19563412666
1.40927302837, -1.17248606682
1.39948034286, -1.14948379993
1.38934016228, -1.12663257122
1.3788548708, -1.10393774509
1.3680267334, -1.08140444756
1.35685825348, -1.0590378046
1.34535205364, -1.03684306145
1.33351075649, -1.01482522488
1.32133710384, -0.992989420891
1.30883383751, -0.971340656281
1.29600393772, -0.949883878231
1.2828502655, -0.928624033928
1.26937580109, -0.907566010952
1.25558376312, -0.88671463728
1.24147725105, -0.866074740887
1.22705948353, -0.84565103054
1.21233379841, -0.825448155403
1.19730365276, -0.805470824242

[1741610352.85] Local Path:
1.46791172028, -1.33728396893
1.4606102705, -1.3133739233
1.45294725895, -1.28957736492
1.44492435455, -1.2658996582
1.43654358387, -1.24234628677
1.42780673504, -1.21892261505
1.41871583462, -1.19563412666
1.40927302837, -1.17248606682
1.39948034286, -1.14948379993
1.38934016228, -1.12663257122
1.3788548708, -1.10393774509
1.3680267334, -1.08140444756
1.35685825348, -1.0590378046
1.34535205364, -1.03684306145
1.33351075649, -1.01482522488
1.32133710384, -0.992989420891
1.30883383751, -0.971340656281
1.29600393772, -0.949883878231
